               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.055966,            0.076862,                   0,             0.64388,             0.64672,             0.65721,              0.2684,            0.050394,            0.059131,                   0,           9.694e-05,           9.694e-05,           9.694e-05
                 166,            0.054968,            0.072458,                   0,              0.6404,             0.64103,             0.65644,              0.2683,            0.050285,            0.059112,                   0,          9.5275e-05,          9.5275e-05,          9.5275e-05
                 167,            0.054562,            0.070698,                   0,             0.64247,             0.64957,             0.66584,             0.26861,            0.050223,             0.05895,                   0,           9.361e-05,           9.361e-05,           9.361e-05
                 168,            0.053029,            0.081955,                   0,               0.636,             0.63248,             0.65384,              0.2667,            0.050172,            0.058857,                   0,          9.1945e-05,          9.1945e-05,          9.1945e-05
                 169,            0.054449,            0.085627,                   0,             0.62502,             0.64107,              0.6489,             0.26521,            0.050445,            0.059093,                   0,           9.028e-05,           9.028e-05,           9.028e-05
                 170,            0.053858,            0.070012,                   0,             0.63619,              0.6377,             0.65575,              0.2664,            0.050569,            0.059474,                   0,          8.8615e-05,          8.8615e-05,          8.8615e-05
                 171,             0.05428,            0.079564,                   0,             0.63417,             0.64387,             0.65326,             0.26782,            0.050378,            0.059374,                   0,           8.695e-05,           8.695e-05,           8.695e-05
                 172,            0.053833,            0.073941,                   0,             0.65037,             0.62006,             0.65396,             0.27109,            0.050373,            0.059209,                   0,          8.5285e-05,          8.5285e-05,          8.5285e-05
                 173,            0.053792,            0.071007,                   0,             0.63501,             0.63445,             0.65457,             0.26999,            0.050422,            0.059028,                   0,           8.362e-05,           8.362e-05,           8.362e-05
                 174,            0.054047,            0.077268,                   0,             0.62379,             0.62827,             0.64367,             0.26951,            0.050408,            0.058772,                   0,          8.1955e-05,          8.1955e-05,          8.1955e-05
                 175,            0.054757,            0.076113,                   0,             0.64767,             0.61538,             0.65414,             0.26801,            0.050408,            0.058697,                   0,           8.029e-05,           8.029e-05,           8.029e-05
                 176,             0.05473,            0.080007,                   0,             0.64031,              0.6289,             0.65321,             0.26598,            0.050327,            0.058955,                   0,          7.8625e-05,          7.8625e-05,          7.8625e-05
                 177,            0.053199,            0.077825,                   0,             0.62086,             0.61583,             0.64384,             0.26419,            0.050286,            0.059134,                   0,           7.696e-05,           7.696e-05,           7.696e-05
                 178,            0.054336,            0.073257,                   0,             0.62096,             0.62108,             0.64879,             0.26978,            0.050261,            0.059021,                   0,          7.5295e-05,          7.5295e-05,          7.5295e-05
                 179,            0.054007,            0.075313,                   0,             0.62929,             0.61538,              0.6468,             0.26679,            0.050294,            0.059257,                   0,           7.363e-05,           7.363e-05,           7.363e-05
                 180,            0.053519,            0.070081,                   0,             0.69493,             0.55271,             0.64946,             0.26776,            0.050449,            0.059428,                   0,          7.1965e-05,          7.1965e-05,          7.1965e-05
                 181,            0.053147,            0.071496,                   0,             0.61638,             0.60684,             0.63727,             0.26547,            0.050423,            0.059233,                   0,            7.03e-05,            7.03e-05,            7.03e-05
                 182,            0.053127,            0.071178,                   0,             0.61357,             0.61823,             0.64469,             0.26772,            0.050404,            0.058875,                   0,          6.8635e-05,          6.8635e-05,          6.8635e-05
                 183,            0.053349,            0.077442,                   0,             0.63519,             0.60023,             0.64141,             0.26515,            0.050249,            0.058799,                   0,           6.697e-05,           6.697e-05,           6.697e-05
                 184,            0.054247,            0.072992,                   0,             0.61979,             0.62678,             0.64358,             0.26779,            0.050232,            0.059013,                   0,          6.5305e-05,          6.5305e-05,          6.5305e-05
                 185,            0.053474,            0.073749,                   0,              0.6316,             0.63498,             0.64868,             0.26733,            0.050337,            0.058963,                   0,           6.364e-05,           6.364e-05,           6.364e-05
                 186,            0.055529,            0.079624,                   0,             0.62427,             0.62483,             0.64327,             0.26656,            0.050467,            0.058926,                   0,          6.1975e-05,          6.1975e-05,          6.1975e-05
                 187,            0.054925,            0.074293,                   0,             0.63012,             0.60114,             0.64675,             0.26592,            0.050433,            0.059083,                   0,           6.031e-05,           6.031e-05,           6.031e-05
                 188,            0.055818,            0.080875,                   0,             0.63543,             0.62071,             0.64686,             0.26782,            0.050258,             0.05896,                   0,          5.8645e-05,          5.8645e-05,          5.8645e-05
                 189,            0.054261,            0.076339,                   0,             0.62334,             0.62678,             0.64984,             0.26699,            0.050299,            0.059098,                   0,           5.698e-05,           5.698e-05,           5.698e-05
                 190,            0.053087,            0.069968,                   0,             0.62469,             0.61254,             0.64419,             0.26714,            0.050458,            0.059145,                   0,          5.5315e-05,          5.5315e-05,          5.5315e-05
                 191,            0.053709,            0.075951,                   0,             0.62201,             0.63533,             0.64457,             0.26585,            0.050345,            0.059218,                   0,           5.365e-05,           5.365e-05,           5.365e-05
                 192,            0.055111,            0.072341,                   0,             0.63939,             0.64103,             0.65573,             0.26729,            0.050344,             0.05918,                   0,          5.1985e-05,          5.1985e-05,          5.1985e-05
                 193,            0.053995,             0.08148,                   0,             0.63098,             0.62393,             0.64398,             0.26494,            0.050311,            0.059141,                   0,           5.032e-05,           5.032e-05,           5.032e-05
                 194,            0.052546,            0.069604,                   0,             0.63047,             0.60969,             0.64258,             0.26746,             0.05025,            0.059213,                   0,          4.8655e-05,          4.8655e-05,          4.8655e-05
                 195,            0.056227,            0.073136,                   0,             0.64318,             0.61538,             0.64652,             0.26766,            0.050275,            0.059244,                   0,           4.699e-05,           4.699e-05,           4.699e-05
                 196,             0.05438,            0.078235,                   0,             0.63996,             0.60684,             0.64292,             0.26726,            0.050337,            0.059018,                   0,          4.5325e-05,          4.5325e-05,          4.5325e-05
                 197,             0.05337,            0.068927,                   0,             0.65511,             0.59527,             0.64984,             0.26941,            0.050352,            0.058984,                   0,           4.366e-05,           4.366e-05,           4.366e-05
                 198,            0.054333,             0.07177,                   0,             0.65162,             0.61823,             0.65746,             0.27146,            0.050335,            0.059011,                   0,          4.1995e-05,          4.1995e-05,          4.1995e-05
                 199,            0.053942,            0.074839,                   0,             0.63301,             0.62409,             0.65226,             0.27176,             0.05022,             0.05881,                   0,           4.033e-05,           4.033e-05,           4.033e-05
